Street,City,State,ZIP,Phone,Website,Lat,Long
902 W Dillon Rd,Louisville,CO,80027,3036640100,https://www.wyndhamhotels.com/laquinta/louisville-colorado/la-quinta-denver-boulder-louisville/overview,39.958525989185,-105.16157601269
3155 Ingles Ln.,Steamboat Springs,CO,80487,9704392264,https://www.wyndhamhotels.com/laquinta/steamboat-springs-colorado/la-quinta-inn-steamboat-springs/overview,40.448222002223,-106.815167007416
3709 E Mulberry St.,Fort Collins,CO,80524,9704937800,https://www.wyndhamhotels.com/laquinta/fort-collins-colorado/la-quinta-inn-fort-collins/overview,40.579899982819,-105.007855009757
9041 Brighton Rd.,Henderson,CO,80640,8338589872,https://www.wyndhamhotels.com/laquinta/henderson-colorado/la-quinta-henderson-northeast-denver/overview,39.86108900507,-104.911170008085
124 W 6th Street,Glenwood Springs,CO,81601,9703734033,https://www.wyndhamhotels.com/laquinta/glenwood-springs-colorado/la-quinta-glenwood-springs/overview,39.55074899809,-107.328527982965
345 West 120th Ave.,Westminster,CO,80234,3032529800,https://www.wyndhamhotels.com/laquinta/westminster-colorado/la-quinta-inn-denver-northglenn/overview,39.914662986954,-104.991196983024
1500 S. Abilene Street,Aurora,CO,80012,3038470632,https://www.wyndhamhotels.com/laquinta/aurora-colorado/la-quinta-inn-and-suites-denver-aurora-medical-ctr/overview,39.688926809323,-104.827283837286
1200 Market Place,Limon,CO,80828,7198927440,https://www.wyndhamhotels.com/laquinta/limon-colorado/la-quinta-inn-and-suites-limon/overview,39.277131203455,-103.707395412277
5669 S Alkire Street,Littleton,CO,80127,7206873800,https://www.wyndhamhotels.com/laquinta/littleton-colorado/la-quinta-inn-and-suites-littleton-red-rocks/overview,39.614534987889,-105.148650028346
17111 Carlson Drive,Parker,CO,80134,7207163622,https://www.wyndhamhotels.com/laquinta/parker-colorado/la-quinta-inn-and-suites-denver-parker/overview,39.547591996169,-104.790997991707
5110 N. Port Washington Road,Glendale,WI,53217,4149648484,https://www.wyndhamhotels.com/laquinta/glendale-wisconsin/la-quinta-inn-milwaukee-glendale-hampton-av/overview,43.109831988397,-87.915523987224
7141 S 13th St.,Oak Creek,WI,53154,4147622266,https://www.wyndhamhotels.com/laquinta/oak-creek-wisconsin/la-quinta-inn-milwaukee-airport-oak-creek/overview,42.914913009347,-87.932176984815
4917 Main St.,Stevens Point,WI,54481,7153441900,https://www.wyndhamhotels.com/laquinta/stevens-point-wisconsin/la-quinta-stevens-point/overview,44.522956993674,-89.532078034027
15300 W Rock Ridge Rd.,New Berlin,WI,53151,2627170900,https://www.wyndhamhotels.com/laquinta/new-berlin-wisconsin/la-quinta-milwaukee-sw-new-berlin/overview,42.952257992212,-88.105106040884
3800 West College Ave,Appleton,WI,54914,9207347777,https://www.wyndhamhotels.com/laquinta/appleton-wisconsin/la-quinta-appleton-college-avenue/overview,44.262827981386,-88.461836990184
1886 Rath Lane,Oshkosh,WI,54902,9202334190,https://www.wyndhamhotels.com/laquinta/oshkosh-wisconsin/la-quinta-inn-oshkosh/overview,44.034001982787,-88.581407018277
5423 N Port Washington Road,Glendale,WI,53217,4149626767,https://www.wyndhamhotels.com/laquinta/glendale-wisconsin/la-quinta-milwaukee-bayshore-area/overview,43.115517014226,-87.917378986216
5217 E Ter Drive,Madison,WI,53718,6082450123,https://www.wyndhamhotels.com/laquinta/madison-wisconsin/la-quinta-madison-american-center/overview,43.143339987445,-89.290651981389
1910 Stewart Ave.,Wausau,WI,54401,7152038324,https://www.wyndhamhotels.com/laquinta/wausau-wisconsin/la-quinta-inn-wausau/overview,44.959601259306,-89.659697874291
2801 Hillside Drive,Delafield,WI,53018,2623951162,https://www.wyndhamhotels.com/laquinta/delafield-wisconsin/la-quinta-milwaukee-delafield/overview,43.048165991459,-88.371440008456
2932 Kohler Memorial Dr.,Sheboygan,WI,53081,9204572321,https://www.wyndhamhotels.com/laquinta/sheboygan-wisconsin/la-quinta-inn-sheboygan/overview,43.757079995124,-87.745505966128
444 Wisconsin Dells Parkway S.,Wisconsin Dells,WI,53965,6082539700,https://www.wyndhamhotels.com/laquinta/wisconsin-dells-wisconsin/la-quinta-inn-and-ste-wisconsin-dells-lake-delton/overview,43.587518997298,-89.785677962837
45 South East 32nd St.,Newport,OR,97365,5418677727,https://www.wyndhamhotels.com/laquinta/newport-oregon/la-quinta-newport/overview,44.614685868315,-124.049708053044
120 Arney Rd. NE,Woodburn,OR,97071,5039821727,https://www.wyndhamhotels.com/laquinta/woodburn-oregon/la-quinta-woodburn/overview,45.15182499548,-122.882770971806
890 Hawthorne Avenue SE,Salem,OR,97301,9713742851,https://www.wyndhamhotels.com/laquinta/salem-oregon/la-quinta-salem-or/overview,44.920586517509,-122.995527937541
61200 S Highway 97,Bend,OR,97702,5413882227,https://www.wyndhamhotels.com/laquinta/bend-oregon/la-quinta-inn-bend/overview,44.021864986989,-121.31524502361
4319 NW Yeon Avenue,Portland,OR,97210,5034979044,https://www.wyndhamhotels.com/laquinta/portland-oregon/la-quinta-portland-nw/overview,45.553085014947,-122.730499032294
11207 Norteast Holman Street,Portland,OR,97220,5034461737,https://www.wyndhamhotels.com/laquinta/portland-oregon/la-quinta-portland-airport/overview,45.568790983208,-122.546924037182
1777 Larue Dr.,Central Point,OR,97502,5416654141,https://www.wyndhamhotels.com/laquinta/central-point-oregon/la-quinta-central-point-medford/overview,42.377005001706,-122.901203028346
243 Northeast Morgan Lane,Grants Pass,OR,97526,5414720152,https://www.wyndhamhotels.com/laquinta/grants-pass-oregon/la-quinta-grants-pass/overview,42.46204200781,-123.319217005428
155 Day Island Rd.,Eugene,OR,97401,5413448335,https://www.wyndhamhotels.com/laquinta/eugene-oregon/la-quinta-eugene/overview,44.058357991305,-123.079862037245
3480 Hutton Street,Springfield,OR,97477,5416230254,https://www.wyndhamhotels.com/laquinta/springfield-oregon/la-quinta-inn-and-suites-springfield/overview,44.08363198586,-123.039841969982
65 West Orchard Park Drive,Greenville,SC,29615,8642338018,https://www.wyndhamhotels.com/laquinta/greenville-south-carolina/la-quinta-greenville-haywood/overview,34.858195993518,-82.338074018405
1561 21st Avenue North,Myrtle Beach,SC,29577,8439168801,https://www.wyndhamhotels.com/laquinta/myrtle-beach-south-carolina/la-quinta-myrtle-beach-broadway-area/overview,33.714283007995,-78.88914599963
1538 Horseshoe Drive,Columbia,SC,29223,8038496169,https://www.wyndhamhotels.com/laquinta/columbia-south-carolina/la-quinta-inn-columbia-ne-fort-jackson/overview,34.07607599817,-80.946674989977
1601 US Highway 17 North,North Myrtle Beach,SC,29582,8434384619,https://www.wyndhamhotels.com/laquinta/north-myrtle-beach-south-carolina/la-quinta-inn-north-myrtle-beach/overview,33.844525000939,-78.658274020375
7333 Garners Ferry Rd.,Columbia,SC,29209,8037649547,https://www.wyndhamhotels.com/laquinta/columbia-south-carolina/la-quinta-inn-columbia-se-fort-jackson/overview,33.969591001035,-80.950423963811
11 Ashley Pointe Dr.,Charleston,SC,29407,8435565200,https://www.wyndhamhotels.com/laquinta/charleston-south-carolina/la-quinta-charleston-riverview/overview,32.776544179198,-79.962356751767
4709 N Kings Highway,Myrtle Beach,SC,29577,8434495231,https://www.wyndhamhotels.com/laquinta/myrtle-beach-south-carolina/la-quinta-myrtle-beach-n-kings-hwy/overview,33.722841014957,-78.848905991227
1235 Springdale Road,Rock Hill,SC,29730,8038177500,https://www.wyndhamhotels.com/laquinta/rock-hill-south-carolina/la-quinta-rock-hill/overview,34.935994010855,-80.963664018066
2123 W Lucas St.,Florence,SC,29501,8435361895,https://www.wyndhamhotels.com/laquinta/florence-south-carolina/la-quinta-florence/overview,34.234834985917,-79.804434990419
14221 Highway 90,Boutte,LA,70039,9857587800,https://www.wyndhamhotels.com/laquinta/boutte-louisiana/la-quinta-boutte/overview,29.88985700062,-90.412641973427
10555 Rieger Road,Baton Rouge,LA,70809,2252916600,https://www.wyndhamhotels.com/laquinta/baton-rouge-louisiana/la-quinta-baton-rouge-siegen-lane/overview,30.381956147208,-91.063194755029
13450 Vera McGowan Rd.,Walker,LA,70785,2256671966,https://www.wyndhamhotels.com/laquinta/walker-louisiana/la-quinta-walker-denham-springs/overview,30.473081013408,-90.861969986401
2018 Allison St.,Morgan City,LA,70380,9857456900,https://www.wyndhamhotels.com/laquinta/morgan-city-louisiana/la-quinta-morgan-city/overview,29.695469979055,-91.181496014437
126 Holiday Boulevard,Slidell,LA,70460,9856492170,https://www.wyndhamhotels.com/laquinta/slidell-louisiana/la-quinta-inn-and-suites-slidell-north-shore/overview,30.311703016195,-89.829492014753
1617 ONeal Ln.,Baton Rouge,LA,70816,2252458009,https://www.wyndhamhotels.com/laquinta/baton-rouge-louisiana/la-quinta-baton-rouge-denham-springs/overview,30.446683592371,-91.007005158349
6116 West Calhoun Drive,Alexandria,LA,71303,3184423700,https://www.wyndhamhotels.com/laquinta/alexandria-louisiana/la-quinta-alexandria-airport/overview,31.346501014822,-92.521839026605
6700 Financial Circle,Shreveport,LA,71129,3186711100,https://www.wyndhamhotels.com/laquinta/shreveport-louisiana/la-quinta-shreveport-airport/overview,32.449417986185,-93.862137027952
189 Synergy Ctr Blvd.,Houma,LA,70360,9858791646,https://www.wyndhamhotels.com/laquinta/houma-louisiana/la-quinta-houma/overview,29.629151983945,-90.760526997391
1008 Sampson St.,Westlake,LA,70669,3376602525,https://www.wyndhamhotels.com/laquinta/westlake-louisiana/la-quinta-lake-charles-westlake/overview,30.246283980201,-93.257827038531
2816 S. Cabelas Parkway,Gonzales,LA,70737,2252240897,https://www.wyndhamhotels.com/laquinta/gonzales-louisiana/la-quinta-gonzales-la/overview,30.207051318934,-90.950719158477
301 West Camp St,New Orleans,LA,70130,5045989977,https://www.wyndhamhotels.com/laquinta/new-orleans-louisiana/la-quinta-new-orleans-downtown/overview,29.950903994008,-90.069139008442
309 Preston Boulevard,Bossier City,LA,71111,3187474400,https://www.wyndhamhotels.com/laquinta/bossier-city-louisiana/la-quinta-inn-bossier-city/overview,32.518115016873,-93.712860026263
50 Terry Parkway,Gretna,LA,70056,5043685600,https://www.wyndhamhotels.com/laquinta/gretna-louisiana/la-quinta-inn-new-orleans-west-bank-gretna/overview,29.924124986829,-90.039359028469
5900 Veterans Memorial Blvd,Metairie,LA,70003,5044560003,https://www.wyndhamhotels.com/laquinta/metairie-louisiana/la-quinta-inn-new-orleans-veterans-metairie/overview,30.004701982254,-90.20568800634
2610 Williams Boulevard,Kenner,LA,70062,5044661401,https://www.wyndhamhotels.com/laquinta/kenner-louisiana/la-quinta-new-orleans-airport/overview,30.004270020874,-90.240120026395
2720 N. Westport Dr.,Port Allen,LA,70767,2259607787,https://www.wyndhamhotels.com/laquinta/port-allen-louisiana/la-quinta-baton-rouge-port-allen/overview,30.447502001397,-91.239514039475
1308 Entrance Rd.,Leesville,LA,71446,3373780131,https://www.wyndhamhotels.com/laquinta/leesville-louisiana/la-quinta-leesville-ft-polk/overview,31.053948998942,-93.238114981557
42126 Veterans Ave,Hammond,LA,70403,9853454742,https://www.wyndhamhotels.com/laquinta/hammond-louisiana/la-quinta-hammond/overview,30.468639987739,-90.45581397156
507 Constitution Drive,West Monroe,LA,71292,3184600391,https://www.wyndhamhotels.com/laquinta/west-monroe-louisiana/la-quinta-west-monroe/overview,32.509105979702,-92.165656002316
1321 W Pinhook Rd,Lafayette,LA,70503,3373668652,https://www.wyndhamhotels.com/laquinta/lafayette-louisiana/la-quinta-lafayette-oil-center/overview,30.199695979338,-92.01564197988
104 Sweetland Ave,Broussard,LA,70518,3373308081,https://www.wyndhamhotels.com/laquinta/broussard-louisiana/la-quinta-broussard/overview,30.143124000236,-91.949076006165
400 Arena Rd,Sulphur,LA,70665,3372879674,https://www.wyndhamhotels.com/laquinta/sulphur-louisiana/la-quinta-inn-and-suites-sulphur-lake-charles/overview,30.213276669956,-93.376361893962
1001 SE Walton Boulevard,Bentonville,AR,72712,4792717555,https://www.wyndhamhotels.com/laquinta/bentonville-arkansas/la-quinta-inn-and-suites-bentonville/overview,36.336124886915,-94.199154495354
4311 Warden Rd.,North Little Rock,AR,72116,5017125206,https://www.wyndhamhotels.com/laquinta/north-little-rock-arkansas/la-quinta-n-little-rock-mccain-mall/overview,34.794369477217,-92.223517453402
408 W Commerce Dr.,Bryant,AR,72022,5018479494,https://www.wyndhamhotels.com/laquinta/bryant-arkansas/la-quinta-little-rock-bryant/overview,34.621436439744,-92.501210408519
111 E Harrell Dr.,Russellville,AR,72802,4792791053,https://www.wyndhamhotels.com/laquinta/russellville-arkansas/la-quinta-russellville/overview,35.303984831695,-93.135284368477
4253 Central Avenue,Hot Springs,AR,71913,5015206400,https://www.wyndhamhotels.com/laquinta/hot-springs-arkansas/la-quinta-hot-springs/overview,34.451505297074,-93.071368920184
504 N Poplar Street,Searcy,AR,72143,5012784200,https://www.wyndhamhotels.com/laquinta/searcy-arkansas/la-quinta-searcy/overview,35.251483942965,-91.691146656727
720 E Millsap Rd.,Fayetteville,AR,72703,4795878600,https://www.wyndhamhotels.com/laquinta/fayetteville-arkansas/la-quinta-fayetteville/overview,36.115192126536,-94.14736908588
2303 Junction City Rd.,El Dorado,AR,71730,8706397652,https://www.wyndhamhotels.com/laquinta/el-dorado-arkansas/la-quinta-inn-el-dorado/overview,33.19706171191,-92.63960569897
6700 Boston St.,Fort Smith,AR,72903,4795950041,https://www.wyndhamhotels.com/laquinta/fort-smith-arkansas/la-quinta-fort-smith/overview,35.354099811685,-94.358716846611
2350 Sanders Road,Conway,AR,72032,5014998097,https://www.wyndhamhotels.com/laquinta/conway-arkansas/la-quinta-conway/overview,35.108922773557,-92.434205642172
9 Crossings Court,Little Rock,AR,72205,5012516100,https://www.wyndhamhotels.com/laquinta/little-rock-arkansas/la-quinta-little-rock-west/overview,34.726479833353,-92.398378202877
617 S Bdwy.,Little Rock,AR,72201,5013749000,https://www.wyndhamhotels.com/laquinta/little-rock-arkansas/la-quinta-downtown-conference-center/overview,34.743481895301,-92.275704439858
1300 South 48th St.,Springdale,AR,72762,4793343101,https://www.wyndhamhotels.com/laquinta/springdale-arkansas/la-quinta-springdale/overview,36.174441075965,-94.184072685514
1550 North 6th Street,West Memphis,AR,72301,8705514453,https://www.wyndhamhotels.com/laquinta/west-memphis-arkansas/la-quinta-inn-and-suites-west-memphis/overview,35.164470771092,-90.176761384463
2407 Phillips Drive,Jonesboro,AR,72401,8702754250,https://www.wyndhamhotels.com/laquinta/jonesboro-arkansas/la-quinta-inn-and-suites-jonesboro/overview,35.807704020202,-90.675624017918
2535 Chantilly Dr. NE,Atlanta,GA,30324,4043210999,https://www.wyndhamhotels.com/laquinta/atlanta-georgia/la-quinta-atlanta-midtown-buckhead/overview,33.82363700486,-84.349765984504
1839 N Columbia St.,Milledgeville,GA,31061,4784549000,https://www.wyndhamhotels.com/laquinta/milledgeville-georgia/la-quinta-milledgeville/overview,33.104139004417,-83.24849999661
2415 Paces Ferry Road S.E.,Atlanta,GA,30339,7708019002,https://www.wyndhamhotels.com/laquinta/atlanta-georgia/la-quinta-atlanta-ballpark-galleria/overview,33.863231983903,-84.483323984073
8484 Abercorn St.,Savannah,GA,31406,9129277660,https://www.wyndhamhotels.com/laquinta/savannah-georgia/la-quinta-savannah-southside/overview,31.999970992096,-81.126378970745
414 Gray Street,Pooler,GA,31322,9123484447,https://www.wyndhamhotels.com/laquinta/pooler-georgia/la-quinta-savannah-airport-pooler/overview,32.114678007604,-81.240763031524
1184 Dogwood Drive SE,Conyers,GA,30012,7709180092,https://www.wyndhamhotels.com/laquinta/conyers-georgia/la-quinta-atlanta-conyers/overview,33.65609600379,-84.00608901121
6604 Londonderry Road,Union City,GA,30291,7708847453,https://www.wyndhamhotels.com/laquinta/union-city-georgia/la-quinta-inn-and-suites-atlanta-union-city/overview,33.574325898238,-84.537386721949
6260 Peachtree Dunwoody,Atlanta,GA,30328,7703506177,https://www.wyndhamhotels.com/laquinta/atlanta-georgia/la-quinta-atlanta-perimeter-medical/overview,33.925128986093,-84.352278040886
111 Hoffman Drive,LaGrange,GA,30241,7068128000,https://www.wyndhamhotels.com/laquinta/lagrange-georgia/la-quinta-lagrange-i-85/overview,33.039788996354,-84.973452000401
100 Mill Road,McDonough,GA,30253,6783690768,https://www.wyndhamhotels.com/laquinta/mcdonough-georgia/la-quinta-atlanta-south-mcdonough/overview,33.459405006589,-84.215092018347
4820 Massachusetts Blvd.,Atlanta,GA,30337,7709960000,https://www.wyndhamhotels.com/laquinta/atlanta-georgia/la-quinta-atlanta-airport-south/overview,33.623990003776,-84.453894032377
4615 Chambers Road,Macon,GA,31206,4782007314,https://www.wyndhamhotels.com/laquinta/macon-georgia/la-quinta-macon-west/overview,32.807140011716,-83.722066964825
1350 North Point Drive,Alpharetta,GA,30022,7707547800,https://www.wyndhamhotels.com/laquinta/alpharetta-georgia/la-quinta-atlanta-alpharetta/overview,34.05041899255,-84.289155017719
3944 River Place Drive,Macon,GA,31210,4782163086,https://www.wyndhamhotels.com/laquinta/macon-georgia/la-quinta-macon/overview,32.903847015884,-83.685350959974
6805 Abercorn Street,Savannah,GA,31405,9126625319,https://www.wyndhamhotels.com/laquinta/savannah-georgia/la-quinta-inn-savannah-midtown/overview,32.015212980106,-81.114087999386
1000 Linnenkohl Dr.,Douglasville,GA,30134,7705773838,https://www.wyndhamhotels.com/laquinta/douglasville-georgia/la-quinta-atlanta-douglasville/overview,33.731427017474,-84.760497009736
3581 Cameron Pkwy.,Stockbridge,GA,30281,7708842177,https://www.wyndhamhotels.com/laquinta/stockbridge-georgia/la-quinta-atlanta-stockbridge/overview,33.553474980199,-84.274952972436
600 Hwy. 34 E,Newnan,GA,30265,7704000921,https://www.wyndhamhotels.com/laquinta/newnan-georgia/la-quinta-atlanta-south-newnan/overview,33.397441996912,-84.758116968329
150 Cracker Barrel Dr.,Calhoun,GA,30701,7066292559,https://www.wyndhamhotels.com/laquinta/calhoun-georgia/la-quinta-inn-calhoun-south-i-75/overview,34.47082499716,-84.91529399758
1200 Virginia Ave,Atlanta,GA,30344,4042091800,https://www.wyndhamhotels.com/laquinta/atlanta-georgia/la-quinta-atlanta-airport-north/overview,33.658222995539,-84.428503990373
104 May Creek Dr.,Kingsland,GA,31548,9128828010,https://www.wyndhamhotels.com/laquinta/kingsland-georgia/la-quinta-kingsland-kings-bay-naval-b/overview,30.789806018951,-81.663451009273
9159 Access Road NW,Covington,GA,30014,7707849200,https://www.wyndhamhotels.com/laquinta/covington-georgia/la-quinta-covington/overview,33.608339984719,-83.883787991425
4080 Watson Boulevard,Warner Robins,GA,31093,4782859623,https://www.wyndhamhotels.com/laquinta/warner-robins-georgia/la-quinta-warner-robins-robins-afb/overview,32.615777013179,-83.702114011954
101 Travel Center Blvd.,Dublin,GA,31021,4782723110,https://www.wyndhamhotels.com/laquinta/dublin-georgia/la-quinta-dublin/overview,32.486591014306,-82.938650037599
15 Chateau Drive Se,Rome,GA,30161,7066225614,https://www.wyndhamhotels.com/laquinta/rome-georgia/la-quinta-rome/overview,34.221436771257,-85.153693137713
575 Old Holcomb Bridge Road,Roswell,GA,30076,7705520200,https://www.wyndhamhotels.com/laquinta/roswell-georgia/la-quinta-atlanta-roswell/overview,34.02478101385,-84.328891022284
2919 Warm Springs Rd.,Columbus,GA,31909,7063234344,https://www.wyndhamhotels.com/laquinta/columbus-georgia/la-quinta-columbus-state-university/overview,32.505213004772,-84.948378961975
1740 E. Oglethorpe Hwy.,Hinesville,GA,31313,9125428079,https://www.wyndhamhotels.com/laquinta/hinesville-georgia/la-quinta-hinesville-fort-stewart/overview,31.858648793706,-81.566967173278
400 Russell Pkwy,Forsyth,GA,31029,4789745436,https://www.wyndhamhotels.com/laquinta/forsyth-georgia/la-quinta-forsyth/overview,33.043798982652,-83.941139990436
1711 Rolns Way,Columbus,GA,31904,7062251000,https://www.wyndhamhotels.com/laquinta/columbus-georgia/la-quinta-columbus-north/overview,32.521331,-84.976337
2971 W Main Street,Snellville,GA,30078,7707364723,https://www.wyndhamhotels.com/laquinta/snellville-georgia/la-quinta-snellville-stone-mountain/overview,33.853724013946,-84.036386992799
560 Greers Chapel Dr. NW,Kennesaw,GA,30144,7706157255,https://www.wyndhamhotels.com/laquinta/kennesaw-georgia/la-quinta-kennesaw/overview,34.005236008207,-84.568223024052
100 Capital Square Dr,Brunswick,GA,31520,9122633000,https://www.wyndhamhotels.com/laquinta/brunswick-georgia/la-quinta-brunswick-golden-iles-ga/overview,31.243151981031,-81.507217027949
102 Plaza Drive,Perry,GA,31069,4782874431,https://www.wyndhamhotels.com/laquinta/perry-georgia/la-quinta-by-wyndham-perry/overview,32.469529985669,-83.739886974795
200 Kaival Ln,Braselton,GA,30517,7066843266,https://www.wyndhamhotels.com/laquinta/braselton-georgia/la-quinta-inn-and-suites-braselton/overview,34.123869442439,-83.762646859401
1215 US 82 West,Tifton,GA,31793,2295868025,https://www.wyndhamhotels.com/laquinta/tifton-georgia/la-quinta-tifton/overview,31.449731540099,-83.533194897774
2735 Dawson Rd,Albany,GA,31707,2298839800,https://www.wyndhamhotels.com/laquinta/albany-georgia/la-quinta-inn-and-suites-albany-ga/overview,31.62213700899,-84.2270389964
4660 Bill Gardner Pkwy,Locust Grove,GA,30248,4703177163,https://www.wyndhamhotels.com/laquinta/locust-grove-georgia/la-quinta-inn-suites-locust-grove/overview,33.351455984335,-84.127715958342
4049 Jimmie Dyess Parkway,Augusta,GA,30909,7062281990,https://www.wyndhamhotels.com/laquinta/augusta-georgia/la-quinta-inn-and suites-augusta-fort-eisenhower/overview,33.476225013601,-82.129823035621
4610 N. Valdosta Road,Valdosta,GA,31602,2294746199,https://www.wyndhamhotels.com/laquinta/valdosta-georgia/la-quinta-inn-and-suites-valdosta/overview,30.895074415207,-83.352833968649
6560 Surrey St.,Las Vegas,NV,89119,7025185955,https://www.wyndhamhotels.com/laquinta/las-vegas-nevada/la-quinta-las-vegas-airport-south/overview,36.070371994781,-115.123284037748
7101 Cascade Valley Crt,Las Vegas,NV,89128,7023601200,https://www.wyndhamhotels.com/laquinta/las-vegas-nevada/la-quinta-las-vegas-summerlin-tech/overview,36.211304979497,-115.24708298745
9570 W Sahara Ave.,Las Vegas,NV,89117,7022430356,https://www.wyndhamhotels.com/laquinta/las-vegas-nevada/la-quinta-las-vegas-redrock-summerlin/overview,36.145539016531,-115.303271997396
1591 Great Basin Blvd.,Ely,NV,89301,7752898833,https://www.wyndhamhotels.com/laquinta/ely-nevada/la-quinta-ely/overview,39.245883002526,-114.871873964962
4001 Market Street,Reno,NV,89502,7753486100,https://www.wyndhamhotels.com/laquinta/reno-nevada/la-quinta-inn-reno/overview,39.509902014169,-119.7821309789
4288 N Nellis Blvd.,Las Vegas,NV,89115,7026320229,https://www.wyndhamhotels.com/laquinta/las-vegas-nevada/la-quinta-inn-suites-las-vegas-nellis/overview,36.238008004724,-115.061500023613
2224 8th Ave.,Seattle,WA,98121,2066246820,https://www.wyndhamhotels.com/laquinta/seattle-washington/la-quinta-seattle-downtown/overview,47.617949008764,-122.339792038472
3808 N Sullivan Rd.,Spokane Valley,WA,99216,5098930955,https://www.wyndhamhotels.com/laquinta/spokane-valley-washington/la-quinta-spokane-valley/overview,47.690650996608,-117.196148977241
4600 Capitol Boulevard SE,Tumwater,WA,98501,3603525433,https://www.wyndhamhotels.com/laquinta/tumwater-washington/la-quinta-tumwater-olympia/overview,47.006029005631,-122.907541004432
4300 Alderwood Mall Blvd.,Lynnwood,WA,98036,4257757447,https://www.wyndhamhotels.com/laquinta/lynnwood-washington/la-quinta-inn-lynnwood/overview,47.816756017421,-122.290871982598
1500 NE 134th Street,Vancouver,WA,98685,3605661100,https://www.wyndhamhotels.com/laquinta/vancouver-washington/la-quinta-vancouver/overview,45.718779734205,-122.656081813693
225 6th Street SE,Auburn,WA,98002,2538049999,https://www.wyndhamhotels.com/laquinta/auburn-washington/la-quinta-auburn/overview,47.302389003943,-122.227071031102
2824 S 188th St,Seattle,WA,98188,2062415211,https://www.wyndhamhotels.com/laquinta/seattle-washington/la-quinta-seattle-sea-tac-airport/overview,47.43529443044,-122.297001333114
1425 E 27th Street,Tacoma,WA,98421,2533830146,https://www.wyndhamhotels.com/laquinta/tacoma-washington/la-quinta-tacoma-seattle/overview,47.240144990962,-122.412011019146
4704 Prk Center Ave. NE,Lacey,WA,98516,3604121200,https://www.wyndhamhotels.com/laquinta/lacey-washington/la-quinta-inn-olympia-lacey/overview,47.049300999869,-122.821140011224
12619 4th Avenue,Everett,WA,98204,4253667494,https://www.wyndhamhotels.com/laquinta/everett-washington/la-quinta-inn-everett/overview,47.883508991396,-122.234157008228
1063 W. Bakerview Rd.,Bellingham,WA,98226,3607477685,https://www.wyndhamhotels.com/laquinta/bellingham-washington/la-quinta-bellingham/overview,48.789247222612,-122.509741747058
776 Silverstone Drive,Walla Walla,WA,99362,5093948815,https://www.wyndhamhotels.com/laquinta/walla-walla-washington/la-quinta-walla-walla/overview,46.067817018399,-118.371534961449
2600 S Quillan Plc.,Kennewick,WA,99338,5097363656,https://www.wyndhamhotels.com/laquinta/kennewick-washington/la-quinta-kennewick/overview,46.186572996055,-119.176483992104
31611 Pete Von,Federal Way,WA,98003,2539416000,https://www.wyndhamhotels.com/laquinta/federal-way-washington/la-quinta-seattle-federal-way/overview,47.315173,-122.318442
1670 S Burlington Blvd,Burlington,WA,98233,3602059205,https://www.wyndhamhotels.com/laquinta/burlington-washington/la-quinta-burlington/overview,48.454080982345,-122.334181024849
211 S. Division St.,Spokane,WA,99202,5098386630,https://www.wyndhamhotels.com/laquinta/spokane-washington/la-quinta-spokane-downtown/overview,47.654235692534,-117.410753861727
11430 38th Drive NE,Marysville,WA,98271,3606591710,https://www.wyndhamhotels.com/laquinta/marysville-washington/la-quinta-inn-and-suites-marysville/overview,48.098534982697,-122.179684025319
1225 Mellen Street,Centralia,WA,98531,3606698110,https://www.wyndhamhotels.com/laquinta/centralia-washington/la-quinta-inn-and-suites-centralia/overview,46.712391994294,-122.973283959075
235 East Penny Road,Wenatchee,WA,98801,5092047520,https://www.wyndhamhotels.com/laquinta/wenatchee-washington/la-quinta-inn-and-suites-wenatchee/overview,47.465533990164,-120.331326015448
1001 Staff Sgt. Pendleton Way,Yakima,WA,98901,5092491000,https://www.wyndhamhotels.com/laquinta/yakima-washington/la-quinta-inn-and-suites-yakima-downtown/overview,46.607046013981,-120.492705982408
1524 Colony Rd.,Ripon,CA,95366,2093828132,https://www.wyndhamhotels.com/laquinta/ripon-california/la-quinta-manteca-ripon/overview,37.753592011404,-121.141460007588
4610 De Soto St.,San Diego,CA,92109,8584839800,https://www.wyndhamhotels.com/laquinta/san-diego-california/la-quinta-san-diego-mission-bay/overview,32.807273996438,-117.218108976827
6275 Dublin Blvd,Dublin,CA,94568,9259672750,https://www.wyndhamhotels.com/laquinta/dublin-california/la-quinta-dublin-pleasanton/overview,37.706206011449,-121.908037020782
20777 Hesperian Blvd.,Hayward,CA,94541,5107326300,https://www.wyndhamhotels.com/laquinta/hayward-california/la-quinta-oakland-hayward/overview,37.664529009566,-122.118385993931
8858 Spectrum Pkwy,Bakersfield,CA,93308,6613937775,https://www.wyndhamhotels.com/laquinta/bakersfield-california/la-quinta-bakersfield-north/overview,35.440296998918,-119.075684984716
2585 Seaboard Avenue,San Jose,CA,95131,4084358800,https://www.wyndhamhotels.com/laquinta/san-jose-california/la-quinta-san-jose-airport/overview,37.378293009185,-121.938619987079
2710 West March Lane,Stockton,CA,95219,2099527800,https://www.wyndhamhotels.com/laquinta/stockton-california/la-quinta-inn-stockton/overview,37.983089987181,-121.344010038927
316 Pittman Rd.,Fairfield,CA,94534,7073449228,https://www.wyndhamhotels.com/laquinta/fairfield-california/la-quinta-fairfield-napa-valley/overview,38.21926301728,-122.12724801252
